Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID
10/19/15,Mirage,6051,CT,16,11,5,0,5596,T,8,4,4,0,2298757/ldlc-blue-vs-platinium-underdogs-1
6/26/15,Train,5991,CT,16,9,6,1,5752,T,19,6,9,4,2296736/envyus-vs-cloud9-gfinity-2015-summer-masters-1
6/26/15,Inferno,5991,CT,16,13,3,0,5752,T,2,2,0,0,2296736/envyus-vs-cloud9-gfinity-2015-summer-masters-1
6/26/15,Cache,5991,CT,16,8,8,0,5752,T,12,7,5,0,2296736/envyus-vs-cloud9-gfinity-2015-summer-masters-1
3/21/15,Inferno,4411,T,6,3,3,0,5991,CT,16,12,4,0,2294692/nip-vs-envyus-gfinity-2015-spring-masters-1
3/21/15,Dust2,4411,T,9,9,0,0,5991,CT,16,6,10,0,2294692/nip-vs-envyus-gfinity-2015-spring-masters-1
2/13/16,Mirage,4494,CT,16,12,4,0,5988,T,5,3,2,0,2300779/mousesports-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
2/13/16,Cobblestone,4494,CT,16,9,7,0,5988,T,11,6,5,0,2300779/mousesports-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
9/1/15,Overpass,6137,T,16,11,5,0,5524,CT,5,4,1,0,2297663/sk-vs-alientech-faceit-league-2015-stage-3-eu-closed-qualifier
9/1/15,Cobblestone,6137,T,16,13,3,0,5524,CT,2,2,0,0,2297663/sk-vs-alientech-faceit-league-2015-stage-3-eu-closed-qualifier
3/22/16,Mirage,6747,T,16,13,3,0,6504,CT,2,2,0,0,2301544/edg-vs-allgamers-wca-season-1-qualifier
3/22/16,Overpass,6747,T,16,13,3,0,6504,CT,5,2,3,0,2301544/edg-vs-allgamers-wca-season-1-qualifier
5/9/15,Dust2,6117,T,16,11,5,0,5700,CT,4,4,0,0,2295591/ace-vs-lunatik-cs-select-11
5/9/15,Inferno,6117,T,16,12,4,0,5700,CT,10,3,7,0,2295591/ace-vs-lunatik-cs-select-11
5/9/15,Cache,6117,T,16,5,11,0,5700,CT,10,10,0,0,2295591/ace-vs-lunatik-cs-select-11
6/25/16,Overpass,6978,T,16,7,9,0,7052,CT,11,8,3,0,2303202/singularity-vs-seven11-dust2dk-eoddset-kinguin-1
5/9/15,Cobblestone,6045,CT,16,10,6,0,5415,T,14,5,9,0,2295606/ldlc-white-vs-awsomniac-dreamhack-open-tours-2015-byoc-qualifier
7/7/16,Cache,7076,T,5,3,2,0,6343,CT,16,12,4,0,2303366/genus-vs-euronics-xfunction-masters-2016
11/14/15,Mirage,6386,T,2,1,1,0,5974,CT,16,14,2,0,2299252/winterfox-vs-clg-ibuypower-cup-2015
7/19/15,Overpass,5310,T,16,7,9,0,5395,CT,14,8,6,0,2297001/hellraisers-vs-penta-acer-predator-masters-powered-by-intel-season-1
7/19/15,Cache,5310,T,19,12,3,4,5395,CT,16,3,12,1,2297001/hellraisers-vs-penta-acer-predator-masters-powered-by-intel-season-1
4/17/15,Inferno,5817,T,16,9,7,0,6035,CT,14,6,8,0,2295283/gplay-vs-atlantis-rgn-intercontinental-ii-europe
4/17/15,Mirage,5817,T,16,8,8,0,6035,CT,9,7,2,0,2295283/gplay-vs-atlantis-rgn-intercontinental-ii-europe
9/25/14,Cache,4501,CT,12,5,7,0,5284,T,16,10,6,0,2292885/alternate-attax-vs-titan-dreamhack-stockholm-csgo-invitational-2014
5/1/16,Dust2,6686,T,13,7,6,0,4869,CT,16,8,8,0,2302488/agg-vs-ence-dreamhack-regional-minor-championship-europe-closed-qualifier-2
5/1/16,Inferno,6686,T,16,9,7,0,4869,CT,9,6,3,0,2302488/agg-vs-ence-dreamhack-regional-minor-championship-europe-closed-qualifier-2
5/1/16,Train,6686,T,13,8,5,0,4869,CT,16,7,9,0,2302488/agg-vs-ence-dreamhack-regional-minor-championship-europe-closed-qualifier-2
1/24/15,Nuke,4411,T,7,2,5,0,5752,CT,16,13,3,0,2293965/nip-vs-cloud9-mlg-x-games-aspen-2015
11/13/14,Dust2,4494,T,16,7,9,0,5883,CT,14,8,6,0,2293484/mousesports-vs-walking-head-esl-pro-league-winter-2014-15-german-qualifier
11/12/15,Dust2,5569,CT,16,12,4,0,5195,T,5,3,2,0,2299191/london-conspiracy-vs-planetkey-acer-predator-masters-powered-by-intel-season-2
11/12/15,Mirage,5569,CT,16,10,6,0,5195,T,7,5,2,0,2299191/london-conspiracy-vs-planetkey-acer-predator-masters-powered-by-intel-season-2
2/11/15,Inferno,4991,CT,16,10,6,0,5991,T,7,5,2,0,2294193/fnatic-vs-envyus-fpl-challenge-by-bjrn-borg
2/11/15,Cache,4991,CT,16,6,10,0,5991,T,14,9,5,0,2294193/fnatic-vs-envyus-fpl-challenge-by-bjrn-borg
1/31/15,Overpass,5479,CT,10,9,1,0,5906,T,16,6,10,0,2294034/mythic-vs-torqued-clutchcon-2015
8/26/15,Train,4608,CT,13,8,5,0,5378,T,16,7,9,0,2297544/natus-vincere-vs-virtuspro-pgl-season-1
8/26/15,Inferno,4608,CT,16,7,9,0,5378,T,13,8,5,0,2297544/natus-vincere-vs-virtuspro-pgl-season-1
8/26/15,Overpass,4608,CT,16,10,6,0,5378,T,6,5,1,0,2297544/natus-vincere-vs-virtuspro-pgl-season-1
2/5/15,Mirage,4803,T,16,10,6,0,5997,CT,6,5,1,0,2294107/ination-vs-earthquake-balkan-championship-season-1
2/5/15,Inferno,4803,T,16,10,6,0,5997,CT,9,5,4,0,2294107/ination-vs-earthquake-balkan-championship-season-1
4/13/15,Cache,5974,T,16,12,4,0,5775,CT,12,3,9,0,2295197/clg-vs-elevate-cevo-professional-season-6-lan-finals
4/13/15,Dust2,5974,T,22,2,13,7,5775,CT,20,13,2,5,2295197/clg-vs-elevate-cevo-professional-season-6-lan-finals
11/28/15,Mirage,5996,CT,16,14,2,0,6290,T,5,1,4,0,2299541/tsm-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
11/28/15,Overpass,5996,CT,6,6,0,0,6290,T,16,9,7,0,2299541/tsm-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
11/28/15,Inferno,5996,CT,17,6,9,2,6290,T,21,9,6,6,2299541/tsm-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
3/21/15,Cache,4554,CT,7,3,4,0,5766,T,16,12,4,0,2294695/infused-vs-orbit-gfinity-2015-spring-masters-1
3/21/15,Inferno,4554,CT,9,4,5,0,5766,T,16,11,5,0,2294695/infused-vs-orbit-gfinity-2015-spring-masters-1
11/27/14,Cache,4411,CT,16,11,5,0,4532,T,13,4,9,0,2293630/nip-vs-esc-dreamhack-winter-2014
8/18/15,Inferno,6137,T,16,10,6,0,5395,CT,13,5,8,0,2297474/sk-vs-penta-dreamhack-open-london-2015-closed-qualifier
8/18/15,Train,6137,T,16,12,4,0,5395,CT,3,3,0,0,2297474/sk-vs-penta-dreamhack-open-london-2015-closed-qualifier
8/18/15,Dust2,6137,T,13,7,6,0,5395,CT,16,8,8,0,2297474/sk-vs-penta-dreamhack-open-london-2015-closed-qualifier
8/18/15,Overpass,6137,T,16,10,6,0,5395,CT,14,5,9,0,2297474/sk-vs-penta-dreamhack-open-london-2015-closed-qualifier
10/2/15,Inferno,6248,T,16,11,5,0,6108,CT,6,4,2,0,2298383/themongolz-vs-insidious-mixbot-pro-league-invite-season-1
10/2/15,Cobblestone,6248,T,16,12,4,0,6108,CT,3,3,0,0,2298383/themongolz-vs-insidious-mixbot-pro-league-invite-season-1
1/29/15,Dust2,5218,CT,12,8,4,0,4876,T,16,7,9,0,2294017/aces-vs-eyesports-esl-one-katowice-2015-cis-qualifier
3/22/16,Cache,6773,CT,16,11,5,0,6790,T,5,4,1,0,2301545/vgcyberzen-vs-hg-wca-season-1-qualifier
3/22/16,Cobblestone,6773,CT,16,8,8,0,6790,T,14,7,7,0,2301545/vgcyberzen-vs-hg-wca-season-1-qualifier
6/7/15,Overpass,4863,CT,14,5,9,0,6195,T,16,10,6,0,2296310/tyloo-vs-qeeyou-eswc-2015-china
6/7/15,Dust2,4863,CT,16,12,4,0,6195,T,6,3,3,0,2296310/tyloo-vs-qeeyou-eswc-2015-china
6/7/15,Cache,4863,CT,12,9,3,0,6195,T,16,6,10,0,2296310/tyloo-vs-qeeyou-eswc-2015-china
6/7/15,Train,4863,CT,12,9,3,0,6195,T,16,6,10,0,2296310/tyloo-vs-qeeyou-eswc-2015-china
6/25/16,Cache,6807,T,13,2,11,0,6636,CT,16,13,3,0,2303201/alpha-vs-eastern-vikings-dust2dk-eoddset-kinguin-1
8/1/15,Cache,6118,CT,16,10,6,0,6135,T,10,5,5,0,2297247/tempo-storm-vs-noble-esl-one-cologne-2015-na-qualifier
9/1/15,Overpass,5310,CT,4,4,0,0,5208,T,16,11,5,0,2297664/hellraisers-vs-reason-faceit-league-2015-stage-3-eu-closed-qualifier
9/1/15,Cobblestone,5310,CT,16,9,7,0,5208,T,14,6,8,0,2297664/hellraisers-vs-reason-faceit-league-2015-stage-3-eu-closed-qualifier
9/1/15,Dust2,5310,CT,16,11,5,0,5208,T,4,4,0,0,2297664/hellraisers-vs-reason-faceit-league-2015-stage-3-eu-closed-qualifier
12/13/14,Inferno,5154,CT,4,4,0,0,5153,T,16,11,5,0,2293716/damage-control-vs-energy-the-logitech-invitational
12/13/14,Cache,5154,CT,10,2,8,0,5153,T,16,13,3,0,2293716/damage-control-vs-energy-the-logitech-invitational
11/9/15,Mirage,6051,T,19,10,5,4,6045,CT,16,5,10,1,2299133/ldlc-blue-vs-ldlc-white-underdogs-1
11/9/15,Inferno,6051,T,25,6,9,10,6045,CT,28,9,6,13,2299133/ldlc-blue-vs-ldlc-white-underdogs-1
11/9/15,Overpass,6051,T,16,3,13,0,6045,CT,13,12,1,0,2299133/ldlc-blue-vs-ldlc-white-underdogs-1
11/9/15,Dust2,6051,T,10,9,1,0,6045,CT,16,6,10,0,2299133/ldlc-blue-vs-ldlc-white-underdogs-1
11/9/15,Cobblestone,6051,T,8,4,4,0,6045,CT,16,11,5,0,2299133/ldlc-blue-vs-ldlc-white-underdogs-1
6/27/15,Overpass,5284,CT,16,11,5,0,6137,T,5,4,1,0,2296743/titan-vs-sk-gfinity-2015-summer-masters-1
6/27/15,Cache,5284,CT,16,4,12,0,6137,T,13,11,2,0,2296743/titan-vs-sk-gfinity-2015-summer-masters-1
4/9/15,Cache,5766,T,16,5,11,0,5995,CT,12,10,2,0,2295163/orbit-vs-g2-gameagents-league-season-1
4/9/15,Mirage,5766,T,14,5,9,0,5995,CT,16,10,6,0,2295163/orbit-vs-g2-gameagents-league-season-1
4/9/15,Nuke,5766,T,14,11,3,0,5995,CT,16,4,12,0,2295163/orbit-vs-g2-gameagents-league-season-1
11/14/15,Train,6211,T,10,6,4,0,5974,CT,16,9,7,0,2299255/renegades-vs-clg-ibuypower-cup-2015
7/11/16,Cobblestone,7020,CT,22,8,7,7,6896,T,18,7,8,3,2303409/spirit-vs-pride-xfunction-masters-2016
11/13/14,Nuke,5195,CT,12,12,0,0,5395,T,16,3,13,0,2293483/planetkey-vs-penta-esl-pro-league-winter-2014-15-german-qualifier
9/14/15,Cache,4736,CT,16,7,9,0,6363,T,12,8,4,0,2297963/lions-vs-european-misfits-dngit-2000-weekly-cup-17
9/14/15,Cobblestone,4736,CT,16,9,7,0,6363,T,14,6,8,0,2297963/lions-vs-european-misfits-dngit-2000-weekly-cup-17
7/21/15,Mirage,5962,T,16,12,4,0,5395,CT,8,3,5,0,2296703/lgb-vs-penta-acer-predator-masters-powered-by-intel-season-1
7/21/15,Overpass,5962,T,2,2,0,0,5395,CT,16,13,3,0,2296703/lgb-vs-penta-acer-predator-masters-powered-by-intel-season-1
7/21/15,Dust2,5962,T,10,5,5,0,5395,CT,16,10,6,0,2296703/lgb-vs-penta-acer-predator-masters-powered-by-intel-season-1
2/14/16,Inferno,6226,CT,16,12,4,0,5988,T,12,3,9,0,2300786/e-fragnet-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
2/14/16,Overpass,6226,CT,7,3,4,0,5988,T,16,12,4,0,2300786/e-fragnet-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
2/14/16,Cobblestone,6226,CT,4,4,0,0,5988,T,16,11,5,0,2300786/e-fragnet-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
9/25/14,Dust2,4411,CT,13,7,6,0,5284,T,16,8,8,0,2292886/nip-vs-titan-dreamhack-stockholm-csgo-invitational-2014
11/8/14,Overpass,4674,CT,9,6,3,0,5378,T,16,9,7,0,2293417/ldlc-vs-virtuspro-fragbite-masters-season-3
11/8/14,Dust2,4674,CT,16,13,3,0,5378,T,5,2,3,0,2293417/ldlc-vs-virtuspro-fragbite-masters-season-3
11/8/14,Inferno,4674,CT,16,15,1,0,5378,T,0,0,0,0,2293417/ldlc-vs-virtuspro-fragbite-masters-season-3
5/1/16,Dust2,6652,T,9,5,4,0,4688,CT,16,10,6,0,2302489/gameagents-vs-epsilon-dreamhack-regional-minor-championship-europe-closed-qualifier-2
5/1/16,Cache,6652,T,17,7,8,2,4688,CT,19,8,7,4,2302489/gameagents-vs-epsilon-dreamhack-regional-minor-championship-europe-closed-qualifier-2
1/31/15,Cache,4586,T,14,7,7,0,5907,CT,16,8,8,0,2294050/ubinited-vs-winoutnet-clutchcon-2015
11/12/15,Mirage,6155,T,6,3,3,0,5395,CT,16,12,4,0,2299192/ezskinscom-vs-penta-acer-predator-masters-powered-by-intel-season-2
11/12/15,Cache,6155,T,7,6,1,0,5395,CT,16,9,7,0,2299192/ezskinscom-vs-penta-acer-predator-masters-powered-by-intel-season-2
12/2/14,Nuke,5758,T,16,13,3,0,5850,CT,5,2,3,0,2293644/myxmg-vs-exes-gdk-csgo-tournament
12/2/14,Mirage,5758,T,16,10,6,0,5850,CT,7,5,2,0,2293644/myxmg-vs-exes-gdk-csgo-tournament
3/24/16,Inferno,4863,T,16,13,3,0,6635,CT,3,2,1,0,2301563/tyloo-vs-efuture-wca-season-1-qualifier
3/24/16,Dust2,4863,T,16,15,1,0,6635,CT,3,0,3,0,2301563/tyloo-vs-efuture-wca-season-1-qualifier
1/24/15,Dust2,5422,CT,16,12,4,0,5822,T,4,3,1,0,2293966/dignitas-vs-kabumtd-mlg-x-games-aspen-2015
4/14/15,Cache,6098,T,16,9,7,0,6021,CT,7,6,1,0,2295198/nihilum-vs-luminosity-cevo-professional-season-6-lan-finals
4/14/15,Dust2,6098,T,16,9,7,0,6021,CT,9,6,3,0,2295198/nihilum-vs-luminosity-cevo-professional-season-6-lan-finals
5/7/16,Mirage,6290,CT,16,15,1,0,5752,T,3,0,3,0,2302521/luminosity-vs-cloud9-dreamhack-austin-2016
11/27/14,Overpass,4608,CT,19,8,7,4,5988,T,15,7,8,0,2293631/natus-vincere-vs-flipsid3-dreamhack-winter-2014
1/29/15,Mirage,5985,T,19,5,10,4,5872,CT,16,10,5,1,2294018/exgaming-vs-moscow-five-esl-one-katowice-2015-cis-qualifier
9/22/14,Dust2,4449,T,16,12,4,0,5004,CT,4,3,1,0,2292834/webspell-vs-ussr-fragbite-masters-season-3-qualifier-1
12/13/14,Dust2,5158,CT,7,4,3,0,5154,T,16,11,5,0,2293722/bravado-vs-damage-control-the-logitech-invitational
12/13/14,Inferno,5158,CT,16,13,3,0,5154,T,2,2,0,0,2293722/bravado-vs-damage-control-the-logitech-invitational
12/13/14,Cache,5158,CT,16,6,10,0,5154,T,9,9,0,0,2293722/bravado-vs-damage-control-the-logitech-invitational
6/25/16,Dust2,4602,T,25,3,12,10,6946,CT,21,12,3,6,2303226/tricked-vs-magistra-dust2dk-eoddset-kinguin-1
6/25/16,Cobblestone,4602,T,16,14,2,0,6946,CT,1,1,0,0,2303226/tricked-vs-magistra-dust2dk-eoddset-kinguin-1
9/1/15,Overpass,6226,CT,16,13,3,0,5949,T,6,2,4,0,2297665/e-fragnet-vs-piter-faceit-league-2015-stage-3-eu-closed-qualifier
9/1/15,Mirage,6226,CT,16,12,4,0,5949,T,6,3,3,0,2297665/e-fragnet-vs-piter-faceit-league-2015-stage-3-eu-closed-qualifier
1/27/15,Dust2,4494,CT,16,13,3,0,5009,T,4,2,2,0,2293989/mousesports-vs-playing-ducks-esl-one-katowice-2015-european-qualifier-1
4/15/15,Inferno,4548,CT,8,7,1,0,5422,T,16,8,8,0,2295253/cph-wolves-vs-dignitas-gameagents-league-season-1
4/15/15,Mirage,4548,CT,14,3,11,0,5422,T,16,12,4,0,2295253/cph-wolves-vs-dignitas-gameagents-league-season-1
8/27/15,Cache,6134,T,10,8,2,0,5378,CT,16,7,9,0,2297564/kinguin-vs-virtuspro-pgl-season-1
8/27/15,Train,6134,T,8,7,1,0,5378,CT,16,8,8,0,2297564/kinguin-vs-virtuspro-pgl-season-1
7/11/16,Cache,5272,CT,11,10,1,0,7074,T,16,5,11,0,2303408/ftwpro-vs-delete-xfunction-masters-2016
10/21/14,Mirage,5789,T,8,4,4,0,5988,CT,16,11,5,0,2293260/3dmax-vs-flipsid3-dreamhack-winter-2014-eu-closed-qualifier
10/21/14,Overpass,5789,T,16,14,2,0,5988,CT,4,1,3,0,2293260/3dmax-vs-flipsid3-dreamhack-winter-2014-eu-closed-qualifier
10/21/14,Cache,5789,T,18,8,7,3,5988,CT,21,7,8,6,2293260/3dmax-vs-flipsid3-dreamhack-winter-2014-eu-closed-qualifier
1/10/15,Cache,5962,CT,11,7,4,0,5988,T,16,8,8,0,2293847/lgb-vs-flipsid3-asus-rog-winter-2015-qualifier
9/14/15,Mirage,4532,T,21,8,7,6,6362,CT,15,7,8,0,2297964/esc-vs-summagg-dngit-2000-weekly-cup-17
9/14/15,Train,4532,T,21,8,7,6,6362,CT,17,7,8,2,2297964/esc-vs-summagg-dngit-2000-weekly-cup-17
11/14/15,Inferno,5752,T,16,11,5,0,6292,CT,4,4,0,0,2299243/cloud9-vs-conquest-ibuypower-cup-2015
9/25/14,Cache,4991,CT,16,11,5,0,5789,T,4,4,0,0,2292869/fnatic-vs-3dmax-dreamhack-stockholm-csgo-invitational-2014
3/21/15,Cobblestone,5378,T,9,8,1,0,5752,CT,16,7,9,0,2294694/virtuspro-vs-cloud9-gfinity-2015-spring-masters-1
3/21/15,Nuke,5378,T,16,10,6,0,5752,CT,8,5,3,0,2294694/virtuspro-vs-cloud9-gfinity-2015-spring-masters-1
3/21/15,Inferno,5378,T,16,13,3,0,5752,CT,5,2,3,0,2294694/virtuspro-vs-cloud9-gfinity-2015-spring-masters-1
11/17/15,Overpass,6375,CT,10,9,1,0,5569,T,16,6,10,0,2299333/vexed-vs-london-conspiracy-acer-predator-masters-powered-by-intel-season-2
11/17/15,Mirage,6375,CT,16,10,6,0,5569,T,5,5,0,0,2299333/vexed-vs-london-conspiracy-acer-predator-masters-powered-by-intel-season-2
8/26/16,Train,5929,T,16,12,4,0,5154,CT,5,3,2,0,2304225/space-soldiers-vs-damage-control-wesg-2016-africa-middle-east-regional-finals
8/19/15,Cache,6226,T,13,8,5,0,4548,CT,16,7,9,0,2297475/e-fragnet-vs-cph-wolves-dreamhack-open-london-2015-closed-qualifier
8/19/15,Dust2,6226,T,5,4,1,0,4548,CT,16,11,5,0,2297475/e-fragnet-vs-cph-wolves-dreamhack-open-london-2015-closed-qualifier
8/19/15,Mirage,6226,T,16,14,2,0,4548,CT,4,1,3,0,2297475/e-fragnet-vs-cph-wolves-dreamhack-open-london-2015-closed-qualifier
8/19/15,Inferno,6226,T,16,10,6,0,4548,CT,5,5,0,0,2297475/e-fragnet-vs-cph-wolves-dreamhack-open-london-2015-closed-qualifier
8/19/15,Overpass,6226,T,8,6,2,0,4548,CT,16,9,7,0,2297475/e-fragnet-vs-cph-wolves-dreamhack-open-london-2015-closed-qualifier
2/11/15,Cache,5579,T,16,7,9,0,6004,CT,13,8,5,0,2294197/volgare-vs-saiderc-balkan-championship-season-1
2/11/15,Mirage,5579,T,16,7,9,0,6004,CT,9,8,1,0,2294197/volgare-vs-saiderc-balkan-championship-season-1
6/27/15,Cache,5422,T,4,3,1,0,4411,CT,16,12,4,0,2296742/dignitas-vs-nip-gfinity-2015-summer-masters-1
6/27/15,Mirage,5422,T,16,10,6,0,4411,CT,9,5,4,0,2296742/dignitas-vs-nip-gfinity-2015-summer-masters-1
6/27/15,Inferno,5422,T,9,6,3,0,4411,CT,16,9,7,0,2296742/dignitas-vs-nip-gfinity-2015-summer-masters-1
11/14/14,Cache,5395,CT,7,7,0,0,4494,T,16,8,8,0,2293485/penta-vs-mousesports-esl-pro-league-winter-2014-15-german-qualifier
11/14/14,Mirage,5395,CT,13,6,7,0,4494,T,16,9,7,0,2293485/penta-vs-mousesports-esl-pro-league-winter-2014-15-german-qualifier
11/8/14,Overpass,4991,CT,16,12,4,0,5378,T,3,3,0,0,2293426/fnatic-vs-virtuspro-fragbite-masters-season-3
11/8/14,Cache,4991,CT,16,12,4,0,5378,T,9,3,6,0,2293426/fnatic-vs-virtuspro-fragbite-masters-season-3
1/29/15,Mirage,4876,T,16,4,12,0,5985,CT,11,11,0,0,2294019/eyesports-vs-exgaming-esl-one-katowice-2015-cis-qualifier
3/24/16,Mirage,6573,CT,13,11,2,0,4865,T,16,4,12,0,2301564/wings-vs-new4-wca-season-1-qualifier
3/24/16,Dust2,6573,CT,6,3,3,0,4865,T,16,12,4,0,2301564/wings-vs-new4-wca-season-1-qualifier
2/14/16,Default,4494,CT,16,11,5,0,5988,T,6,4,2,0,2300787/mousesports-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
2/14/16,Cache,4494,CT,16,7,9,0,5988,T,9,8,1,0,2300787/mousesports-vs-flipsid3-acer-predator-masters-powered-by-intel-season-2-finals
1/27/15,Nuke,5988,T,16,13,3,0,5976,CT,11,2,9,0,2293993/flipsid3-vs-chosen-esl-one-katowice-2015-european-qualifier-1
10/3/15,Cobblestone,4863,T,16,6,10,0,6342,CT,13,9,4,0,2298390/tyloo-vs-m0nster-mixbot-pro-league-invite-season-1
10/3/15,Overpass,4863,T,16,14,2,0,6342,CT,1,1,0,0,2298390/tyloo-vs-m0nster-mixbot-pro-league-invite-season-1
4/14/15,Cache,6098,CT,13,4,9,0,5974,T,16,11,5,0,2295226/nihilum-vs-clg-cevo-professional-season-6-lan-finals
4/14/15,Inferno,6098,CT,16,2,13,1,5974,T,19,13,2,4,2295226/nihilum-vs-clg-cevo-professional-season-6-lan-finals
5/7/16,Cobblestone,6118,T,16,11,5,0,5973,CT,10,4,6,0,2302522/tempo-storm-vs-liquid-dreamhack-austin-2016
12/14/14,Cache,5153,T,16,10,6,0,5915,CT,11,5,6,0,2293723/energy-vs-nav-the-logitech-invitational
12/14/14,Mirage,5153,T,16,4,12,0,5915,CT,14,11,3,0,2293723/energy-vs-nav-the-logitech-invitational
12/7/14,Overpass,4548,T,2,2,0,0,5758,CT,16,13,3,0,2293674/cph-wolves-vs-myxmg-gdk-csgo-tournament
12/7/14,Nuke,4548,T,16,14,2,0,5758,CT,1,1,0,0,2293674/cph-wolves-vs-myxmg-gdk-csgo-tournament
12/7/14,Mirage,4548,T,16,12,4,0,5758,CT,4,3,1,0,2293674/cph-wolves-vs-myxmg-gdk-csgo-tournament
12/7/14,Cache,4548,T,16,6,10,0,5758,CT,13,9,4,0,2293674/cph-wolves-vs-myxmg-gdk-csgo-tournament
12/7/14,Inferno,4548,T,16,4,12,0,5758,CT,13,11,2,0,2293674/cph-wolves-vs-myxmg-gdk-csgo-tournament
11/28/15,Train,4991,CT,9,7,2,0,6290,T,16,8,8,0,2299558/fnatic-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
11/28/15,Cobblestone,4991,CT,16,9,7,0,6290,T,11,6,5,0,2299558/fnatic-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
11/28/15,Inferno,4991,CT,16,9,7,0,6290,T,7,6,1,0,2299558/fnatic-vs-luminosity-faceit-league-2015-stage-3-finals-at-dh-winter-2015
6/25/16,Overpass,6978,T,16,8,8,0,6636,CT,12,7,5,0,2303227/singularity-vs-eastern-vikings-dust2dk-eoddset-kinguin-1
6/25/16,Train,6978,T,16,8,8,0,6636,CT,7,7,0,0,2303227/singularity-vs-eastern-vikings-dust2dk-eoddset-kinguin-1
1/24/15,Mirage,4991,CT,16,12,4,0,5974,T,7,3,4,0,2293967/fnatic-vs-clg-mlg-x-games-aspen-2015
4/23/15,Overpass,5995,T,16,8,8,0,4548,CT,10,7,3,0,2295381/g2-vs-cph-wolves-gameagents-league-season-1
4/23/15,Mirage,5995,T,16,13,3,0,4548,CT,7,2,5,0,2295381/g2-vs-cph-wolves-gameagents-league-season-1
1/31/15,Cache,5822,T,22,8,7,7,5775,CT,19,7,8,4,2294033/kabumtd-vs-elevate-clutchcon-2015
9/1/15,Cache,6134,CT,16,11,5,0,6094,T,7,4,3,0,2297666/kinguin-vs-vega-squadron-faceit-league-2015-stage-3-eu-closed-qualifier
9/1/15,Dust2,6134,CT,16,6,10,0,6094,T,9,9,0,0,2297666/kinguin-vs-vega-squadron-faceit-league-2015-stage-3-eu-closed-qualifier
7/19/16,Cobblestone,6686,T,16,12,4,0,6343,CT,7,3,4,0,2303485/agg-vs-euronics-xfunction-masters-2016
1/10/15,Mirage,5737,T,16,9,7,0,5967,CT,13,6,7,0,2293849/unuain-vs-v-asus-rog-winter-2015-qualifier
1/10/15,Overpass,5737,T,16,10,6,0,5967,CT,14,5,9,0,2293849/unuain-vs-v-asus-rog-winter-2015-qualifier
9/15/15,Inferno,6363,T,16,11,5,0,6362,CT,7,4,3,0,2297996/european-misfits-vs-summagg-dngit-2000-weekly-cup-17
8/1/15,Overpass,5974,T,16,9,7,0,5775,CT,11,6,5,0,2297214/clg-vs-elevate-esl-one-cologne-2015-na-qualifier
8/26/16,Cache,6403,T,13,9,4,0,6780,CT,16,6,10,0,2304234/carbon-vs-chosen5-wesg-2016-africa-middle-east-regional-finals
11/18/15,Dust2,5569,CT,14,8,6,0,6226,T,16,7,9,0,2299358/london-conspiracy-vs-e-fragnet-acer-predator-masters-powered-by-intel-season-2
11/18/15,Cache,5569,CT,9,6,3,0,6226,T,16,9,7,0,2299358/london-conspiracy-vs-e-fragnet-acer-predator-masters-powered-by-intel-season-2
9/22/14,Dust2,5808,T,16,9,7,0,5524,CT,13,6,7,0,2292835/roko-vs-alientech-fragbite-masters-season-3-qualifier-1
9/25/14,Inferno,5422,CT,16,11,5,0,4548,T,14,4,10,0,2292870/dignitas-vs-cph-wolves-dreamhack-stockholm-csgo-invitational-2014
4/8/16,Cache,6722,CT,2,2,0,0,4469,T,16,13,3,0,2301916/imperio-multimedia-vs-k1ck-alientech-csgo-league-season-i-finals
4/8/16,Cobblestone,6722,CT,5,3,2,0,4469,T,16,12,4,0,2301916/imperio-multimedia-vs-k1ck-alientech-csgo-league-season-i-finals
11/15/15,Dust2,5973,T,19,5,10,4,5005,CT,17,10,5,2,2299244/liquid-vs-complexity-ibuypower-cup-2015
11/16/14,Dust2,5195,CT,21,8,7,6,5883,T,19,7,8,4,2293486/planetkey-vs-walking-head-esl-pro-league-winter-2014-15-german-qualifier
11/16/14,Overpass,5195,CT,21,8,7,6,5883,T,19,7,8,4,2293486/planetkey-vs-walking-head-esl-pro-league-winter-2014-15-german-qualifier
2/19/15,Inferno,4922,CT,16,8,8,0,5997,T,10,7,3,0,2294314/nextplease-vs-earthquake-balkan-championship-season-1
